clean_text,indexed_text
The Treasury was sceptical that Chadwick s scheme would ever be financially viable  It also met with widespread public concerns about the impact of monopoly control of the burial industry  and about the government taking control of an industry previously controlled by religious bodies and private entrepreneurs  The process of decomposition was still poorly understood and it was generally believed that        of a decaying corpse was dispersed as gas  local authorities in the vicinity of the proposed new cemeteries were horrified at the prospect of an estimated      cubic feet     m  per year of miasma  disease  carrying vapour  spreading from the cemeteries across surrounding areas  Although the Metropolitan Interments Act  authorised Chadwick s scheme to proceed  the Metropolitan Interment Amendment Act  repealed the authorisation,"[1, 0, 7, 0, 12, 0, 8, 2789, 51, 586, 25, 5361, 8093, 20, 30, 713, 13, 1985, 283, 2183, 70, 1, 830, 2, 7773, 469, 2, 1, 2551, 1012, 3, 70, 1, 199, 646, 469, 2, 22, 1012, 663, 1231, 14, 2034, 1738, 3, 964, 0, 1, 686, 2, 0, 7, 284, 3945, 6275, 3, 20, 7, 541, 503, 12, 2, 6, 0, 0, 7, 0, 11, 1805, 289, 2139, 4, 1, 3317, 2, 1, 1066, 46, 0, 21, 0, 16, 1, 4653, 2, 22, 898, 0, 897, 115, 374, 76, 2, 0, 1867, 3509, 0, 0, 18, 1, 0, 451, 1105, 462, 146, 1, 4258, 0, 543, 6853, 0, 8, 2789, 5, 2892, 1, 4258, 0, 3645, 543, 0, 1, 0]"
,[]
Feeling like her character was wasting her college degree O Toole suggested to the producers that Martha go to work for Lex during the second season  The producers agreed  but altered the concept so that Martha went to work for Lionel  and that she would use this new position to spy on Lionel and find out what he knows about Clark  Disappointed when the storyline ended quickly into the second season  O Toole hoped that the secret her character was holding in  Ryan  was that Martha was going to run for Mayor  In O Toole s opinion  Martha needs some form of outlet for intelligence  To the chagrin of O Toole  Martha s next storyline  the expectation of a new child  tied the character to the farm in a way the actress did not agree with  O Toole wanted to perform as if the pregnancy was fake  something mentally created by Clark s ship  but the producers insisted that she wear the pregnancy pads to indicate that she was indeed pregnant  Ultimately  that storyline ended with Martha losing the baby to a miscarriage  Before season four began  O Toole suggested again to the producers that Martha go to work for Lex  O Toole had enjoyed the moments in the show when she was working for Lionel  because it gave her character something more to do  and she wanted to do that again for season four  The producers took her suggestion and had Martha take a job at the Talon  which was owned by Lex  and which O Toole felt allowed Martha to interact more with the other characters in Clark s life,"[1913, 128, 34, 217, 7, 0, 34, 382, 1106, 589, 3629, 931, 5, 1, 1772, 12, 2421, 472, 5, 123, 10, 6880, 45, 1, 75, 84, 1, 1772, 1001, 31, 3403, 1, 1361, 102, 12, 2421, 460, 5, 123, 10, 0, 3, 12, 44, 51, 145, 26, 46, 328, 5, 3973, 9, 0, 3, 530, 61, 197, 17, 3494, 70, 2921, 6067, 47, 1, 1274, 946, 666, 52, 1, 75, 84, 589, 3629, 2429, 12, 1, 1716, 34, 217, 7, 3510, 4, 2514, 7, 12, 2421, 7, 778, 5, 368, 10, 3191, 4, 589, 3629, 8, 1684, 2421, 1865, 67, 278, 2, 0, 10, 2081, 5, 1, 0, 2, 589, 3629, 2421, 8, 243, 1274, 1, 4796, 2, 6, 46, 974, 6417, 1, 217, 5, 1, 2879, 4, 6, 242, 1, 860, 122, 36, 4159, 13, 589, 3629, 591, 5, 2141, 11, 164, 1, 3338, 7, 5773, 995, 0, 487, 14, 2921, 8, 227, 31, 1, 1772, 2762, 12, 44, 2792, 1, 3338, 0, 5, 6200, 12, 44, 7, 3297, 2480, 1604, 12, 1274, 946, 13, 2421, 2769, 1, 2192, 5, 6, 0, 65, 84, 89, 126, 589, 3629, 931, 229, 5, 1, 1772, 12, 2421, 472, 5, 123, 10, 6880, 589, 3629, 24, 1857, 1, 3362, 4, 1, 137, 47, 44, 7, 550, 10, 0, 129, 20, 311, 34, 217, 995, 56, 5, 244, 3, 44, 591, 5, 244, 12, 229, 10, 84, 89, 1, 1772, 163, 34, 0, 3, 24, 2421, 310, 6, 1255, 16, 1, 0, 23, 7, 787, 14, 6880, 3, 23, 589, 3629, 558, 648, 2421, 5, 0, 56, 13, 1, 49, 304, 4, 2921, 8, 191]"
Personal life,"[680, 191]"
,[]
Executive Agreement Between the United States of America and the United Kingdom of Great Britain and Northern Ireland Respecting Jurisdiction Over Criminal Offenses Committed by Armed Forces of July      Stat    EAS   Enacted in Britain as United States of America  Victory Forces Act       Geo    c,"[1892, 1241, 71, 1, 96, 113, 2, 402, 3, 1, 96, 535, 2, 246, 785, 3, 418, 1305, 0, 3462, 53, 2199, 0, 3487, 14, 1316, 414, 2, 165, 0, 0, 0, 4, 785, 11, 96, 113, 2, 402, 628, 414, 543, 0, 201]"
Managerial style,"[0, 473]"
,[]
On the recommendation of Cabranes  Sotomayor was hired out of law school as an assistant district attorney under New York County District Attorney Robert Morgenthau starting in   She said at the time that she did so with conflicted emotions   There was a tremendous amount of pressure from my community  from the third world community  at Yale  They could not understand why I was taking this job  I m not sure I ve ever resolved that problem   It was a time of crisis  level crime rates and drug problems in New York  Morgenthau s staff was overburdened with cases  and like other rookie prosecutors  Sotomayor was initially fearful of appearing before judges in court  Working in the trial division  she handled heavy caseloads as she prosecuted everything from shoplifting and prostitution to robberies  assaults  and murders  She also worked on cases involving police brutality  She was not afraid to venture into tough neighborhoods or endure squalid conditions in order to interview witnesses  In the courtroom  she was effective at cross examination and at simplifying a case in ways to which a jury could relate  In  in her highest profile case she helped convict the  Tarzan Murderer   who acrobatically entered apartments  robbed them  and shot residents for no reason   She felt lower  level crimes were largely products of socioeconomic environment and poverty  but she had a different attitude about serious felonies   No matter how liberal I am  I m still outraged by crimes of violence  Regardless of whether I can sympathize with the causes that lead these individuals to do these crimes  the effects are outrageous   Hispanic  on  Hispanic crime was of particular concern to her   The saddest crimes for me were the ones that my own people committed against each other   In general  she showed a passion for bringing law and order to the streets of New York  displaying special zeal in pursuing child pornography cases  unusual for the time  She worked   hour days and gained a reputation for being driven and for her preparedness and fairness  One of her job evaluations labelled her a  potential superstar   Morgenthau later described her as  smart  hard  working   and having  a lot of common sense   and as a  fearless and effective prosecutor   She stayed a typical length of time in the post and had a common reaction to the job   After a while  you forget there are decent  law  abiding people in life,"[9, 1, 7000, 2, 0, 6393, 7, 1896, 61, 2, 492, 171, 11, 22, 2716, 756, 3987, 120, 46, 207, 292, 756, 3987, 820, 0, 1302, 4, 44, 124, 16, 1, 48, 12, 44, 122, 102, 13, 0, 5426, 73, 7, 6, 5705, 1159, 2, 1127, 18, 497, 485, 18, 1, 220, 78, 485, 16, 0, 37, 118, 36, 6274, 2073, 60, 7, 646, 26, 1255, 60, 115, 36, 7470, 60, 1297, 586, 4310, 12, 1476, 20, 7, 6, 48, 2, 2007, 555, 1412, 2701, 3, 1878, 615, 4, 46, 207, 0, 8, 561, 7, 0, 13, 2180, 3, 128, 49, 5365, 6651, 6393, 7, 471, 0, 2, 4536, 65, 5367, 4, 233, 550, 4, 1, 1033, 259, 44, 0, 470, 0, 11, 44, 0, 1428, 18, 0, 3, 0, 5, 0, 0, 3, 0, 44, 30, 502, 9, 2180, 3385, 641, 0, 44, 7, 36, 0, 5, 4301, 52, 3010, 5660, 40, 0, 0, 1093, 4, 255, 5, 847, 2676, 4, 1, 0, 44, 7, 1720, 16, 842, 3067, 3, 16, 0, 6, 520, 4, 1965, 5, 23, 6, 3802, 118, 6786, 4, 4, 34, 721, 2311, 520, 44, 853, 0, 1, 0, 0, 41, 0, 955, 5212, 0, 86, 3, 619, 1053, 10, 68, 2882, 44, 558, 810, 555, 3171, 21, 1119, 1926, 2, 0, 1606, 3, 3261, 31, 44, 24, 6, 286, 2814, 70, 1877, 0, 68, 2171, 449, 2144, 60, 979, 60, 115, 284, 7620, 14, 3171, 2, 2633, 7395, 2, 933, 60, 106, 0, 13, 1, 2068, 12, 301, 90, 2224, 5, 244, 90, 3171, 1, 899, 32, 0, 5117, 9, 5117, 1412, 7, 2, 1125, 2463, 5, 34, 1, 0, 3171, 10, 579, 21, 1, 2088, 12, 497, 234, 144, 3487, 104, 125, 49, 4, 216, 44, 1707, 6, 5307, 10, 2000, 492, 3, 255, 5, 1, 3672, 2, 46, 207, 0, 683, 0, 4, 4319, 974, 7606, 2180, 2185, 10, 1, 48, 44, 502, 1391, 344, 3, 1459, 6, 2352, 10, 94, 4520, 3, 10, 34, 0, 3, 0, 35, 2, 34, 1255, 6428, 4881, 34, 6, 1198, 6842, 0, 55, 257, 34, 11, 3741, 949, 550, 3, 315, 6, 1791, 2, 428, 2044, 3, 11, 6, 0, 3, 1720, 0, 44, 2452, 6, 3165, 886, 2, 48, 4, 1, 624, 3, 24, 6, 428, 1207, 5, 1, 1255, 33, 6, 59, 140, 6147, 73, 32, 0, 492, 0, 144, 4, 191]"
Modern era,"[434, 1475]"
,[]
Later life and opposition to the Vietnam War,"[55, 191, 3, 1728, 5, 1, 1287, 87]"
In   the bridge was badly damaged by historic flooding from Hurricane Irene in late August and Tropical Storm Lee in early September  Loyalsock Creek s flood waters swept debris into the bridge  removing much of the siding on the south side  washing out the approaches  damaging the structural beams  and leaving  two trees lodged between the timber low chord and timber deck  on the north side  While the Forksville covered bridge escaped serious damage  Hillsgrove and Sonestown were both closed  and Preservation Pennsylvania issued a report that questioned whether either bridge could be restored,"[4, 1, 498, 7, 2968, 962, 14, 2790, 1007, 18, 416, 6814, 4, 218, 211, 3, 270, 203, 976, 4, 109, 153, 0, 811, 8, 1958, 1801, 5812, 4299, 52, 1, 498, 6140, 213, 2, 1, 0, 9, 1, 116, 307, 0, 61, 1, 5005, 3601, 1, 3928, 0, 3, 758, 38, 1189, 0, 71, 1, 5500, 408, 5201, 3, 5500, 4049, 9, 1, 101, 307, 59, 1, 0, 1070, 498, 3466, 1877, 370, 0, 3, 0, 21, 93, 1264, 3, 0, 1418, 849, 6, 963, 12, 4658, 933, 494, 498, 118, 25, 5230]"
The Alabama legislature passed the Cater Act in   allowing cities and counties to set up industrial development boards  IDB  to issue municipal bonds as incentives to attract new industry into their local areas  The city of Mobile did not establish a Cater Act board until   George E McNally  Mobile s first Republican mayor since Reconstruction  was the driving force behind the founding of the IDB  The Mobile Area Chamber of Commerce  believing its members were better qualified to attract new businesses and industry to the area  considered the new IDB as a serious rival  After several years of political squabbling  the Chamber of Commerce emerged victorious  While McNally s IDB prompted the Chamber of Commerce to become more proactive in attracting new industry  the chamber effectively shut Mobile city government out of economic development decisions,"[1, 3453, 2601, 804, 1, 0, 543, 4, 1761, 1162, 3, 3706, 5, 221, 63, 2372, 299, 4504, 6920, 5, 1098, 5177, 4679, 11, 5785, 5, 5435, 46, 1012, 52, 27, 289, 462, 1, 95, 2, 2839, 122, 36, 2379, 6, 0, 543, 504, 141, 514, 574, 0, 2839, 8, 28, 2859, 3191, 161, 3516, 7, 1, 2042, 302, 728, 1, 5265, 2, 1, 6920, 1, 2839, 135, 1446, 2, 3519, 2445, 29, 187, 21, 745, 2754, 5, 5435, 46, 2419, 3, 1012, 5, 1, 135, 319, 1, 46, 6920, 11, 6, 1877, 2211, 33, 99, 85, 2, 362, 0, 1, 1446, 2, 3519, 2321, 7074, 59, 0, 8, 6920, 2312, 1, 1446, 2, 3519, 5, 372, 56, 0, 4, 0, 46, 1012, 1, 1446, 2367, 3831, 2839, 95, 199, 61, 2, 1116, 299, 0]"
Finally there is often a need to correct for the apparent movement of the stars  On the timescale of human civilisation the stars have largely maintained the same position relative to each other  Each night they appear to rotate around the celestial poles due to the Earth s rotation about its axis  However  the Earth spins rather like a spinning top  Not only does the Earth rotate  it wobbles  The Earth s axis takes around    years to complete one full wobble  The effect to the archaeoastronomer is that stars did not rise over the horizon in the past in the same places as they do today  Nor did the stars rotate around Polaris as they do now  In the case of the Egyptian pyramids  it has been shown they were aligned towards Thuban  a faint star in the constellation of Draco  The effect can be substantial over relatively short lengths of time  historically speaking  For instance a person born on  December in Roman times would have been born with the sun in the constellation Capricorn  In the modern period a person born on the same date would have the sun in Sagittarius due to the precession of the equinoxes,"[741, 73, 15, 347, 6, 1435, 5, 2715, 10, 1, 3669, 640, 2, 1, 906, 9, 1, 0, 2, 512, 0, 1, 906, 39, 1119, 1292, 1, 149, 328, 3208, 5, 125, 49, 125, 421, 37, 1142, 5, 5282, 147, 1, 0, 7570, 225, 5, 1, 867, 8, 6921, 70, 29, 3023, 83, 1, 867, 0, 437, 128, 6, 0, 265, 36, 69, 515, 1, 867, 5282, 20, 0, 1, 867, 8, 3023, 763, 147, 85, 5, 957, 35, 496, 0, 1, 690, 5, 1, 0, 15, 12, 906, 122, 36, 1076, 53, 1, 0, 4, 1, 1003, 4, 1, 149, 2986, 11, 37, 244, 1132, 3760, 122, 1, 906, 5282, 147, 6707, 11, 37, 244, 241, 4, 1, 520, 2, 1, 7648, 0, 20, 42, 43, 1135, 37, 21, 4991, 432, 0, 6, 0, 348, 4, 1, 4494, 2, 0, 1, 690, 106, 25, 3553, 53, 1533, 367, 7423, 2, 48, 4693, 2927, 10, 4514, 6, 888, 582, 9, 196, 4, 945, 237, 51, 39, 43, 582, 13, 1, 1388, 4, 1, 4494, 0, 4, 1, 434, 401, 6, 888, 582, 9, 1, 149, 965, 51, 39, 1, 1388, 4, 0, 225, 5, 1, 0, 2, 1, 0]"
,[]
The second attack started just before     In a coordinated strike  dive bombers flew high overhead to begin their runs while torpedo bombers approached from all directions at just above sea level  Overwhelmed by the number of targets  the battleship s anti  aircraft guns were less than effective  and the Japanese tried desperate measures to break up the attack  Yamato s main guns were loaded with Beehive shells fused to explode one second after firing  a mere    m     ft  from the ship  but this had little effect  Three or four torpedoes struck the battleship on the port side  and one to starboard  Three hits  close together on the port side  are confirmed  one struck a fireroom that had been hit earlier  one impacted a different fireroom  and the third hit the hull adjacent to a previously damaged outboard engine room  increasing the water that had already been flowing into that space and possibly causing flooding in nearby locations  The fourth  unconfirmed  hit may have struck aft of the third  Garzke and Dulin believe this would explain the rapid flooding that reportedly occurred in that location  This attack left Yamato in a perilous position  listing     to port  Counterflooding all of the remaining starboard void spaces lessened this to    but further correction would have required either repairs or flooding the starboard engine and fire rooms  Although the battleship was in no danger of sinking at this point  the list meant that the main battery was unable to fire and her maximum speed was limited to  knots   km  h   mph,"[1, 75, 350, 509, 204, 65, 4, 6, 6549, 870, 3981, 1924, 5627, 134, 5489, 5, 1529, 27, 636, 59, 2456, 1924, 2290, 18, 50, 3791, 16, 204, 918, 371, 555, 0, 14, 1, 105, 2, 3027, 1, 2226, 8, 653, 423, 623, 21, 455, 62, 1720, 3, 1, 337, 1712, 3320, 3035, 5, 1082, 63, 1, 350, 3910, 8, 208, 623, 21, 5494, 13, 0, 2894, 0, 5, 0, 35, 75, 33, 2713, 6, 5342, 115, 240, 18, 1, 227, 31, 26, 24, 369, 690, 54, 40, 89, 4773, 1096, 1, 2226, 9, 1, 584, 307, 3, 35, 5, 6555, 54, 1415, 480, 381, 9, 1, 584, 307, 32, 1419, 35, 1096, 6, 0, 12, 24, 43, 546, 655, 35, 0, 6, 286, 0, 3, 1, 220, 546, 1, 4120, 2350, 5, 6, 663, 962, 0, 1530, 937, 1845, 1, 238, 12, 24, 712, 43, 4509, 52, 12, 679, 3, 1432, 1283, 1007, 4, 1029, 4500, 1, 438, 0, 546, 72, 39, 1096, 4498, 2, 1, 220, 0, 3, 0, 2364, 26, 51, 2581, 1, 4689, 1007, 12, 2397, 1182, 4, 12, 1079, 26, 350, 200, 3910, 4, 6, 0, 328, 3730, 5, 584, 0, 50, 2, 1, 616, 6555, 0, 6425, 0, 26, 5, 31, 273, 0, 51, 39, 825, 494, 4663, 40, 1007, 1, 6555, 1530, 3, 269, 1244, 146, 1, 2226, 7, 4, 68, 2600, 2, 7377, 16, 26, 356, 1, 564, 1265, 12, 1, 208, 2473, 7, 638, 5, 269, 3, 34, 1174, 488, 7, 738, 5, 1983, 156, 320, 583]"
Recordings,[3547]
The molecules bound and acted upon by enzymes are called substrates  Although enzymes can consist of hundreds of amino acids  it is usually only a small fraction of the residues that come in contact with the substrate  and an even smaller fraction  three to four residues on average  that are directly involved in catalysis  The region of the enzyme that binds the substrate and contains the catalytic residues is known as the active site,"[1, 4664, 6489, 3, 3969, 406, 14, 0, 32, 139, 0, 146, 0, 106, 4231, 2, 1902, 2, 2911, 3211, 20, 15, 900, 69, 6, 250, 0, 2, 1, 6385, 12, 691, 4, 1608, 13, 1, 0, 3, 22, 258, 1719, 0, 54, 5, 89, 6385, 9, 542, 12, 32, 1091, 660, 4, 0, 1, 544, 2, 1, 0, 12, 0, 1, 0, 3, 863, 1, 0, 6385, 15, 127, 11, 1, 1537, 383]"
The Beatles played at the opening of the Casbah Coffee Club on  August   which was in the cellar of Mona Best s house  Aspinall later rented a room in the house and became very good friends with then  Beatle Pete Best  The Beatles had previously used public transport to get to local gigs  but by February   they were playing two or three concerts per night at different locations and needed someone to drive them  Best asked Aspinall to be a part  time road manager for the band  so Aspinall bought an  old  grey and maroon Commer van  for    and charged each of the group five shillings  p  per concert  Harrison later said   Our early van became the centre of attention every time it pulled up  It was brush  painted red and grey and from head to foot was covered in graffiti  girls  names  and things like  I love you  John   It looked interesting  but the moment anybody saw it they would feel free to write all over it   The Beatles returned from their second trip to Hamburg in July   and Aspinall left his job to become their permanent road manager  as he was earning more money driving them around than he was earning by being an accountant,"[1, 1957, 170, 16, 1, 734, 2, 1, 0, 0, 162, 9, 211, 23, 7, 4, 1, 0, 2, 0, 152, 8, 205, 6922, 55, 5510, 6, 937, 4, 1, 205, 3, 97, 247, 390, 1155, 13, 112, 0, 0, 152, 1, 1957, 24, 663, 88, 283, 1217, 5, 349, 5, 289, 0, 31, 14, 206, 37, 21, 524, 38, 40, 54, 2432, 374, 421, 16, 286, 4500, 3, 852, 1918, 5, 1630, 86, 152, 677, 6922, 5, 25, 6, 92, 48, 235, 841, 10, 1, 159, 102, 6922, 1885, 22, 343, 3324, 3, 7835, 0, 2061, 10, 3, 1829, 125, 2, 1, 151, 160, 0, 1610, 374, 1346, 2924, 55, 124, 781, 109, 2061, 97, 1, 673, 2, 1010, 478, 48, 20, 0, 63, 20, 7, 0, 4395, 490, 3, 3324, 3, 18, 353, 5, 2338, 7, 1070, 4, 0, 1727, 1439, 3, 1111, 128, 60, 412, 140, 143, 20, 2557, 5471, 31, 1, 1854, 0, 670, 20, 37, 51, 1260, 571, 5, 1775, 50, 53, 20, 1, 1957, 394, 18, 27, 75, 2470, 5, 4245, 4, 165, 3, 6922, 200, 19, 1255, 5, 372, 27, 2369, 235, 841, 11, 17, 7, 2737, 56, 801, 2042, 86, 147, 62, 17, 7, 2737, 14, 94, 22, 0]"
